Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,3.0 Premium MT,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G05PW062021,Temecula Valley Toyota,CA
2023,3.0 Premium,Stratosphere,RWD,55650,0.0,55650.0,Factory to port,True,DealerHold,WZ1DB0G06PW057801,Ed Martin Toyota,IN
2023,3.0 Premium,Nitro Yellow,RWD,55650,0.0,55650.0,At dealer,False,DealerHold,WZ1DB0G06PW058219,Koons Toyota,MD
2023,3.0 Premium MT,Nocturnal,RWD,56150,2694.0,58844.0,Factory to port,False,DealerHold,WZ1DB0G06PW060472,Capital Toyota,TN
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G06PW060617,Four Stars Toyota,OK
2023,3.0 Premium,Renaissance Red 2.0,RWD,56750,6875.0,63625.0,Factory to port,True,Available,WZ1DB0G06PW060701,Red McCombs Toyota,TX
2023,3.0,Nocturnal,RWD,53000,4298.0,57298.0,Factory to port,True,DealerHold,WZ1DB0G06PW060827,Tegeler Toyota,TX
2023,3.0 Premium MT,Nocturnal,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G06PW060990,Oakbrook Toyota in Westmont,IL
2023,3.0 MT,Absolute Zero,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G06PW061105,Centennial Toyota,NV
2023,3.0 Premium MT,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G06PW061332,Toyota of Denton,TX
2023,3.0 MT,Stratosphere,RWD,53600,22495.0,76095.0,Factory to port,False,DealerHold,WZ1DB0G06PW061377,Fred Haas Toyota World,TX
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,Available,WZ1DB0G06PW061413,Serra Toyota of Saginaw,MI
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G06PW061573,Elmore Toyota,CA
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Port to dealer,True,DealerHold,WZ1DB0G06PW061590,Westbrook Toyota,CT
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,,WZ1DB0G06PW061671,Toyota of Greensboro,NC
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,True,,WZ1DB0G06PW061797,AutoNation Toyota Hayward,CA
2023,3.0 Premium,Nocturnal,RWD,56750,3995.0,60745.0,Factory to port,False,Available,WZ1DB0G06PW061802,South Bay Toyota,CA
2023,3.0,Nitro Yellow,RWD,53600,1495.0,55095.0,Factory to port,False,Available,WZ1DB0G06PW061850,Toyota of Fort Worth,TX
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G06PW061881,Toyota of The Desert,CA
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G06PW061914,Balise Toyota of Warwick,RI
2023,3.0 Premium,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,Available,WZ1DB0G06PW061931,Peterson Toyota,ID
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G06PW062075,I-10 Toyota,CA
2023,3.0 Premium MT,Stratosphere,RWD,55650,0.0,55650.0,Factory to port,True,Available,WZ1DB0G07PW057807,Middletown Toyota,CT
