VIN,Shipping Status,Base MSRP,Pre-Sold,Hold Status,Year,Drivetrain,Model,Color,Dealer,Dealer Website,Dealer State,Dealer Price,Markup,Image
2T3E6RFV0PW038300,Factory to port,36385,True,Available,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Toyota of New Orleans,https://www.toyotaofneworleans.com,LA,41385.0,5000.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038331,Port to dealer,36385,False,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Monken Toyota of Mt. Vernon,https://www.monkentoyotamtvernon.com,IL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038362,Factory to port,36385,True,Available,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,North Park Toyota of San Antonio,https://www.northparktoyota.com,TX,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038443,Factory to port,36385,False,Available,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Al Hendrickson Toyota,https://www.alhendricksontoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038488,Factory to port,36385,True,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Supreme Toyota of Hammond,https://www.supremetoyota.com,LA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038507,Port to dealer,36385,False,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Atlantic Toyota,https://www.atlantictoyotany.com,NY,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038510,Port to dealer,36385,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Matick Toyota,https://www.maticktoyota.com,MI,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038555,Factory to port,36385,True,Available,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Ray Brandt Toyota,https://www.raybrandttoyota.com,LA,43383.0,6998.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW038569,Port to dealer,36385,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Toyota of Morristown,https://www.toyotaofmorristown.com,NJ,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW16D768,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Bondy's Enterprise Toyota,https://www.bondystoyota.com,AL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW16E645,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Lipton Toyota,https://www.liptontoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW16E662,Factory to port,36385,False,,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Walker-Jones Toyota,https://www.walkerjonestoyota.com,GA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW16G041,Factory to port,36385,False,Available,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Coggin Toyota at the Avenues,https://www.coggintoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW16I100,Factory to port,36385,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Courtesy Toyota,https://www.courtesytoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW17D880,Factory to port,36385,False,,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Westbury Toyota,https://www.westburytoyota.com,NY,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW17F919,Factory to port,36385,True,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Miller Toyota,https://www.millertoyota.com,VA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW17G732,Factory to port,36385,False,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Flow Toyota of Statesville,https://www.flowtoyotaofstatesville.com,NC,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW17H699,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Bev Smith Toyota,https://www.bevsmithtoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW17H704,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Parks Toyota of Deland,https://www.parkstoyotaofdeland.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18F172,Factory to port,0,False,Available,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Al Hendrickson Toyota,https://www.alhendricksontoyota.com,FL,0.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18H214,Factory to port,36885,True,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Concord Toyota,https://www.concordtoyota.com,CA,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18H276,Factory to port,0,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Palmer's Airport Toyota,https://www.palmerstoyota.com,AL,0.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18H469,Factory to port,36385,False,,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Toyota of Orlando,https://www.toyotaoforlando.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18J554,Factory to port,36885,True,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Hartford Toyota,https://www.hartfordtoyota.com,CT,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW18J568,Factory to port,36885,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,AutoNation Toyota Las Vegas,https://www.autonationtoyotalasvegas.com,NV,38762.0,1877.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW19D868,Factory to port,36885,True,,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Hartford Toyota,https://www.hartfordtoyota.com,CT,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW19F667,Factory to port,36885,False,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Baxter Toyota of Lincoln,https://www.toyotaoflincoln.com,NE,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW20E979,Factory to port,36385,False,Available,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Hendrick Toyota Apex,https://www.hendricktoyotaapex.com,NC,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW20G036,Factory to port,36385,False,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Pinehurst Toyota,https://www.pinehursttoyota.com,NC,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW20G814,Factory to port,36885,False,,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Toyota of Fox Lake,https://www.toyotaoffoxlake.com,IL,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW20H753,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Hendrick Toyota North Charleston,https://www.hendricktoyotanorthcharleston.com,SC,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW20H767,Factory to port,36385,False,Available,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Savannah Toyota,https://www.savannahtoyota.com,GA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW21D469,Factory to port,36885,False,,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Toyota of Fox Lake,https://www.toyotaoffoxlake.com,IL,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW21D472,Factory to port,36885,False,,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Continental Toyota,https://www.continentaltoyota.com,IL,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV0PW21E475,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Limbaugh Toyota,https://www.limbaughtoyota.com,AL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV0PW21E492,Factory to port,36385,False,,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Central Florida Toyota,https://www.centralfloridatoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV0PW21F254,Factory to port,36885,True,,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,St. Cloud Toyota,https://www.stcloudtoyota.com,MN,36885.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW037947,Port to dealer,36385,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,John Weiss' Toyota of South County,https://www.weisstoyota.com,MO,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW037950,Port to dealer,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Stevens Creek Toyota,https://www.stevenscreektoyota.com,CA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW037964,At dealer,36385,False,DealerHold,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Landers McLarty Toyota,https://www.landersmclartytoyota.com,TN,38380.0,1995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW037978,Factory to port,36385,False,Available,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Vic Vaughan Toyota of Boerne,https://www.vicvaughantoyotaofboerne.com,TX,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038032,At dealer,36385,False,Available,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,AutoNation Toyota Weston,https://www.autonationtoyotaweston.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038063,At dealer,36385,False,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Chicago Northside Toyota,https://www.chicagotoyota.com,IL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038077,Port to dealer,36385,False,DealerHold,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Rolling Hills Toyota,https://www.rollinghillstoyota.com,MO,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038113,Factory to port,36385,True,DealerHold,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Palestine Toyota,https://www.palestinetoyota.com,TX,38880.0,2495.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038208,Port to dealer,36385,True,,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Towne Toyota,https://www.townetoyota.com,NJ,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038242,Factory to port,36385,True,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,AutoNation Toyota Pinellas Park,https://www.autonationtoyotapinellaspark.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038256,Port to dealer,36385,False,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Evans Toyota,https://www.evanstoyota.com,IN,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038306,Port to dealer,36385,True,DealerHold,2023,hybrid,XSE,Magnetic Gray Metallic/Midnight Black Metallic roof,Principle Toyota,https://www.principletoyota.com,TN,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038323,At dealer,36385,False,DealerHold,2023,hybrid,XSE,Silver Sky Metallic/Midnight Black Metallic roof,Peruzzi Toyota,https://www.peruzzitoyota.com,PA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/99d81f711453463c935fd1d7241f2ca3ac57991f443a6496aa827579440e1283_MY22_Rav4_US_XSE_Hybrid_AWD_02QZ_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038340,Port to dealer,36385,True,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Heritage Toyota Owings Mills,https://www.heritagetoyotaowingsmills.com,MD,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038354,Factory to port,36385,False,,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,Toyota of Gastonia,https://www.toyotaofgastonia.com,NC,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038385,Factory to port,36385,True,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Jim Norton Toyota of Oklahoma City,https://www.jimnortontoyotaokc.com,OK,39380.0,2995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038418,Factory to port,36385,False,Available,2023,hybrid,XSE,Wind Chill Pearl/Midnight Black Metallic roof,South Dade Toyota,https://www.southdadetoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/exteriorcolor/carjellyimage/7aadc299eb0e42a05e7eeb224f3a2fefbbf73069fc54b71dd411c2378b87d154_MY22_Rav4_US_XSE_Hybrid_AWD_02PS_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038449,Port to dealer,36385,True,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Toyota Chula Vista,https://www.toyotachulavista.com,CA,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038483,Factory to port,36385,False,Available,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Phillips Toyota,https://www.phillipstoyota.com,FL,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
2T3E6RFV1PW038502,Factory to port,36385,False,DealerHold,2023,hybrid,XSE,Cavalry Blue/Midnight Black Metallic roof,Family Toyota of Arlington,https://www.familytoyotaofarlington.com,TX,36385.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/a13a4bbbb9b85693377f8729ba389bd698600e069e2498eddd7cb5242aae4f70_MY22_Rav4_US_XSE_Hybrid_AWD_02VV_002_DS_Front_3_4_6K.png
